Pattern,Appearances,AvgReturn10D,RegimeCount,SurvivalScore,RegimeClass,BEAR_WR,BULL_WR,HIGH_VOLATILITY_WR,INSUFFICIENT_HISTORY_WR,SIDEWAYS_WR
OVERSOLD|HIGH_VOLATILITY|NORMAL|SIDEWAYS|VIX_LOW,9,0.23,1,0.0,INSUFFICIENT,,,44.44,,
OVERSOLD|INSUFFICIENT_HISTORY|NORMAL|BULL|VIX_HIGH,9,-0.32,1,0.0,INSUFFICIENT,,,,55.56,
PANIC|BULL|NORMAL|HIGH_VOL|VIX_HIGH,9,0.27,1,0.0,INSUFFICIENT,,44.44,,,
PANIC|SIDEWAYS|NORMAL|BEAR|VIX_ELEVATED,9,-0.27,1,0.0,INSUFFICIENT,,,,,55.56
MOMENTUM|BULL|NORMAL|BULL|VIX_EXTREME,8,9.77,1,0.0,INSUFFICIENT,,75.0,,,
MOMENTUM|INSUFFICIENT_HISTORY|VOLATILE|SIDEWAYS|VIX_LOW,8,3.63,1,0.0,INSUFFICIENT,,,,50.0,
MOMENTUM|SIDEWAYS|NORMAL|BULL|VIX_EXTREME,8,9.31,1,0.0,INSUFFICIENT,,,,,87.5
OVERBOUGHT|BEAR|NORMAL|SIDEWAYS|VIX_HIGH,8,3.54,1,0.0,INSUFFICIENT,87.5,,,,
OVERBOUGHT|BULL|NORMAL|BEAR|VIX_ELEVATED,8,-2.76,1,0.0,INSUFFICIENT,,25.0,,,
OVERBOUGHT|INSUFFICIENT_HISTORY|NORMAL|BULL|VIX_HIGH,8,0.31,1,0.0,INSUFFICIENT,,,,62.5,
OVERSOLD|BULL|NORMAL|SIDEWAYS|VIX_HIGH,8,0.41,1,0.0,INSUFFICIENT,,87.5,,,
MOMENTUM|HIGH_VOLATILITY|NORMAL|BEAR|VIX_ELEVATED,7,1.28,1,0.0,INSUFFICIENT,,,71.43,,
MOMENTUM|INSUFFICIENT_HISTORY|NORMAL|SIDEWAYS|VIX_HIGH,7,3.32,1,0.0,INSUFFICIENT,,,,71.43,
OVERBOUGHT|BEAR|NORMAL|BEAR|VIX_ELEVATED,7,4.57,1,0.0,INSUFFICIENT,100.0,,,,
OVERSOLD|BEAR|NORMAL|BEAR|VIX_ELEVATED,7,1.83,1,0.0,INSUFFICIENT,57.14,,,,
OVERSOLD|HIGH_VOLATILITY|NORMAL|SIDEWAYS|VIX_EXTREME,7,12.43,1,0.0,INSUFFICIENT,,,85.71,,
OVERSOLD|INSUFFICIENT_HISTORY|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,7,2.71,1,0.0,INSUFFICIENT,,,,71.43,
MOMENTUM|SIDEWAYS|VOLATILE|SPY_INSUFFICIENT_HISTORY|VIX_ELEVATED,6,-2.42,1,0.0,INSUFFICIENT,,,,,33.33
NONE|INSUFFICIENT_HISTORY|NORMAL|BEAR|VIX_ELEVATED,6,-5.05,1,0.0,INSUFFICIENT,,,,0.0,
NONE|SIDEWAYS|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_ELEVATED,6,-5.91,1,0.0,INSUFFICIENT,,,,,16.67
OVERBOUGHT|INSUFFICIENT_HISTORY|NORMAL|SIDEWAYS|VIX_ELEVATED,6,-0.9,1,0.0,INSUFFICIENT,,,,33.33,
OVERSOLD|BEAR|NORMAL|BULL|VIX_EXTREME,6,-1.81,1,0.0,INSUFFICIENT,33.33,,,,
OVERSOLD|SIDEWAYS|NORMAL|HIGH_VOL|VIX_HIGH,6,5.7,1,0.0,INSUFFICIENT,,,,,83.33
PANIC|INSUFFICIENT_HISTORY|VOLATILE|SIDEWAYS|VIX_LOW,6,3.57,1,0.0,INSUFFICIENT,,,,66.67,
MOMENTUM|HIGH_VOLATILITY|NORMAL|BULL|VIX_EXTREME,5,12.81,1,0.0,INSUFFICIENT,,,60.0,,
OVERBOUGHT|BEAR|NORMAL|HIGH_VOL|VIX_HIGH,5,2.39,1,0.0,INSUFFICIENT,100.0,,,,
OVERBOUGHT|BULL|NORMAL|BEAR|VIX_EXTREME,5,-5.68,1,0.0,INSUFFICIENT,,0.0,,,
OVERBOUGHT|HIGH_VOLATILITY|NORMAL|BEAR|VIX_HIGH,5,1.22,1,0.0,INSUFFICIENT,,,40.0,,
MOMENTUM|BEAR|VOLATILE|BULL|VIX_EXTREME,4,-1.3,1,0.0,INSUFFICIENT,25.0,,,,
MOMENTUM|INSUFFICIENT_HISTORY|VOLATILE|BEAR|VIX_HIGH,4,-0.98,1,0.0,INSUFFICIENT,,,,50.0,
NONE|BEAR|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_ELEVATED,4,-7.24,1,0.0,INSUFFICIENT,25.0,,,,
NONE|INSUFFICIENT_HISTORY|NORMAL|SIDEWAYS|VIX_EXTREME,4,0.87,1,0.0,INSUFFICIENT,,,,75.0,
OVERBOUGHT|BEAR|NORMAL|BEAR|VIX_HIGH,4,-1.73,1,0.0,INSUFFICIENT,25.0,,,,
OVERBOUGHT|HIGH_VOLATILITY|NORMAL|SIDEWAYS|VIX_EXTREME,4,4.44,1,0.0,INSUFFICIENT,,,50.0,,
OVERBOUGHT|INSUFFICIENT_HISTORY|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_EXTREME,4,0.4,1,0.0,INSUFFICIENT,,,,50.0,
OVERSOLD|BULL|NORMAL|BEAR|VIX_HIGH,4,-3.12,1,0.0,INSUFFICIENT,,0.0,,,
OVERSOLD|BULL|NORMAL|BULL|VIX_HIGH,4,6.13,1,0.0,INSUFFICIENT,,100.0,,,
OVERSOLD|BULL|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,4,5.34,1,0.0,INSUFFICIENT,,100.0,,,
OVERSOLD|SIDEWAYS|NORMAL|BULL|VIX_EXTREME,4,3.27,1,0.0,INSUFFICIENT,,,,,100.0
MOMENTUM|BULL|VOLATILE|SPY_INSUFFICIENT_HISTORY|VIX_ELEVATED,3,-2.28,1,0.0,INSUFFICIENT,,33.33,,,
MOMENTUM|INSUFFICIENT_HISTORY|NORMAL|SIDEWAYS|VIX_LOW,3,-1.91,1,0.0,INSUFFICIENT,,,,33.33,
MOMENTUM|INSUFFICIENT_HISTORY|VOLATILE|SIDEWAYS|VIX_EXTREME,3,2.72,1,0.0,INSUFFICIENT,,,,33.33,
MOMENTUM|SIDEWAYS|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_ELEVATED,3,-1.94,1,0.0,INSUFFICIENT,,,,,33.33
NONE|INSUFFICIENT_HISTORY|NORMAL|BEAR|VIX_EXTREME,3,0.34,1,0.0,INSUFFICIENT,,,,100.0,
OVERBOUGHT|BEAR|NORMAL|BULL|VIX_ELEVATED,3,5.22,1,0.0,INSUFFICIENT,66.67,,,,
OVERBOUGHT|BULL|NORMAL|BULL|VIX_EXTREME,3,2.57,1,0.0,INSUFFICIENT,,66.67,,,
OVERBOUGHT|HIGH_VOLATILITY|NORMAL|BEAR|VIX_EXTREME,3,-2.61,1,0.0,INSUFFICIENT,,,66.67,,
OVERBOUGHT|INSUFFICIENT_HISTORY|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,3,-6.41,1,0.0,INSUFFICIENT,,,,33.33,
OVERBOUGHT|SIDEWAYS|NORMAL|BEAR|VIX_EXTREME,3,-4.96,1,0.0,INSUFFICIENT,,,,,33.33
OVERBOUGHT|SIDEWAYS|NORMAL|HIGH_VOL|VIX_EXTREME,3,0.82,1,0.0,INSUFFICIENT,,,,,33.33
OVERSOLD|BULL|NORMAL|BEAR|VIX_EXTREME,3,3.24,1,0.0,INSUFFICIENT,,66.67,,,
PANIC|BEAR|NORMAL|BULL|VIX_EXTREME,3,-0.62,1,0.0,INSUFFICIENT,33.33,,,,
PANIC|BULL|NORMAL|BEAR|VIX_ELEVATED,3,-0.93,1,0.0,INSUFFICIENT,,66.67,,,
PANIC|BULL|VOLATILE|BEAR|VIX_ELEVATED,3,-2.23,1,0.0,INSUFFICIENT,,33.33,,,
PANIC|HIGH_VOLATILITY|NORMAL|BEAR|VIX_ELEVATED,3,1.37,1,0.0,INSUFFICIENT,,,33.33,,
PANIC|INSUFFICIENT_HISTORY|NORMAL|SIDEWAYS|VIX_LOW,3,0.61,1,0.0,INSUFFICIENT,,,,66.67,
NONE|INSUFFICIENT_HISTORY|NORMAL|BULL|VIX_EXTREME,2,1.25,1,0.0,INSUFFICIENT,,,,100.0,
OVERBOUGHT|BEAR|NORMAL|BULL|VIX_HIGH,2,5.06,1,0.0,INSUFFICIENT,100.0,,,,
OVERBOUGHT|BEAR|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,2,-6.68,1,0.0,INSUFFICIENT,0.0,,,,
OVERBOUGHT|SIDEWAYS|NORMAL|BULL|VIX_EXTREME,2,6.94,1,0.0,INSUFFICIENT,,,,,50.0
OVERSOLD|BULL|NORMAL|SIDEWAYS|VIX_LOW,2,10.45,1,0.0,INSUFFICIENT,,100.0,,,
OVERSOLD|HIGH_VOLATILITY|NORMAL|BULL|VIX_EXTREME,2,10.82,1,0.0,INSUFFICIENT,,,100.0,,
OVERSOLD|SIDEWAYS|NORMAL|BEAR|VIX_ELEVATED,2,-4.12,1,0.0,INSUFFICIENT,,,,,0.0
PANIC|INSUFFICIENT_HISTORY|VOLATILE|BEAR|VIX_HIGH,2,1.63,1,0.0,INSUFFICIENT,,,,50.0,
PANIC|INSUFFICIENT_HISTORY|VOLATILE|SIDEWAYS|VIX_EXTREME,2,17.45,1,0.0,INSUFFICIENT,,,,100.0,
MOMENTUM|BEAR|NORMAL|BULL|VIX_EXTREME,1,8.22,1,0.0,INSUFFICIENT,100.0,,,,
MOMENTUM|BEAR|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_ELEVATED,1,-1.97,1,0.0,INSUFFICIENT,0.0,,,,
MOMENTUM|INSUFFICIENT_HISTORY|NORMAL|BULL|VIX_EXTREME,1,2.59,1,0.0,INSUFFICIENT,,,,100.0,
NONE|HIGH_VOLATILITY|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_ELEVATED,1,14.04,1,0.0,INSUFFICIENT,,,100.0,,
OVERBOUGHT|BEAR|NORMAL|HIGH_VOL|VIX_EXTREME,1,-0.7,1,0.0,INSUFFICIENT,0.0,,,,
OVERBOUGHT|BEAR|NORMAL|SIDEWAYS|VIX_LOW,1,-0.63,1,0.0,INSUFFICIENT,0.0,,,,
OVERBOUGHT|HIGH_VOLATILITY|NORMAL|BEAR|VIX_ELEVATED,1,2.08,1,0.0,INSUFFICIENT,,,100.0,,
OVERSOLD|BEAR|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_ELEVATED,1,-16.19,1,0.0,INSUFFICIENT,0.0,,,,
OVERSOLD|BULL|NORMAL|SIDEWAYS|VIX_EXTREME,1,2.5,1,0.0,INSUFFICIENT,,100.0,,,
OVERSOLD|INSUFFICIENT_HISTORY|NORMAL|BEAR|VIX_HIGH,1,3.6,1,0.0,INSUFFICIENT,,,,100.0,
PANIC|HIGH_VOLATILITY|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_ELEVATED,1,-7.33,1,0.0,INSUFFICIENT,,,0.0,,
PANIC|INSUFFICIENT_HISTORY|NORMAL|BEAR|VIX_HIGH,1,3.2,1,0.0,INSUFFICIENT,,,,100.0,
PANIC|INSUFFICIENT_HISTORY|NORMAL|BULL|VIX_EXTREME,1,1.26,1,0.0,INSUFFICIENT,,,,100.0,
